,¶©µ¥ºÅ,SKU±àÂë,ÊýÁ¿
7863,833,20,11
7864,833,23,16
7865,833,25,19
7866,834,0,6
7867,834,5,13
7868,834,8,16
7869,834,11,7
7870,834,12,8
7871,834,17,14
7872,834,18,9
7873,834,20,15
7874,834,22,11
7875,834,23,16
7876,834,24,14
7877,834,26,8
7878,834,27,14
7879,834,29,15
7880,835,4,13
7881,835,6,14
7882,835,11,13
7883,835,12,19
7884,835,14,10
7885,835,18,5
7886,835,22,10
7887,835,23,6
7888,835,26,8
7889,836,0,14
7890,836,1,12
7891,836,5,6
7892,836,9,8
7893,836,11,17
7894,836,12,8
7895,836,23,17
7896,836,26,9
7897,836,27,11
7898,837,2,12
7899,837,3,11
7900,837,4,12
7901,837,7,13
7902,837,9,11
7903,837,18,7
7904,837,24,10
7905,837,25,13
7906,837,28,18
7907,837,29,19
7908,838,0,6
7909,838,4,12
7910,838,7,18
7911,838,13,14
7912,838,14,9
7913,838,15,14
7914,838,17,10
7915,838,19,18
7916,838,20,12
7917,838,21,5
7918,838,23,16
7919,838,28,18
7920,839,1,19
7921,839,2,9
7922,839,5,11
7923,839,6,15
7924,839,8,13
7925,839,13,19
7926,839,21,11
7927,839,28,7
7928,840,1,18
7929,840,2,13
7930,840,4,12
7931,840,5,11
7932,840,6,7
7933,840,14,16
7934,840,17,15
7935,840,21,6
7936,840,22,14
7937,840,23,17
7938,840,25,12
7939,840,26,19
7940,840,27,10
7941,840,28,5
7942,841,5,13
7943,841,6,5
7944,841,8,13
7945,841,10,9
7946,841,12,16
7947,841,14,10
7948,841,17,16
7949,841,19,13
7950,841,22,8
7951,841,24,11
7952,841,25,13
7953,841,27,6
7954,841,28,14
7955,841,29,8
7956,842,0,5
7957,842,5,7
7958,842,15,7
7959,842,16,18
7960,842,19,16
7961,842,20,19
7962,842,25,7
7963,843,3,15
7964,843,7,15
7965,843,12,5
7966,843,13,18
7967,843,14,5
7968,843,15,5
7969,843,17,19
7970,843,18,10
7971,843,21,18
7972,843,26,12
7973,843,29,6
7974,844,8,14
7975,844,11,10
7976,844,12,15
7977,844,17,18
7978,844,26,11
7979,844,27,9
7980,845,0,14
7981,845,6,13
7982,845,8,9
7983,845,20,6
7984,845,21,5
7985,846,3,14
7986,846,8,17
7987,846,12,5
7988,846,13,7
7989,846,14,14
7990,846,23,7
7991,847,8,6
7992,847,10,16
7993,847,17,12
7994,847,18,17
7995,847,19,15
7996,847,22,9
7997,847,23,10
7998,847,26,8
7999,847,29,16
8000,848,3,15
8001,848,4,5
8002,848,16,16
8003,848,19,5
8004,848,24,15
8005,848,25,11
8006,848,26,13
8007,849,1,18
8008,849,3,11
8009,849,5,9
8010,849,9,15
8011,849,17,12
8012,849,18,15
8013,849,20,19
8014,849,27,6
8015,849,28,17
8016,850,2,10
8017,850,5,19
8018,850,14,6
8019,850,16,10
8020,850,21,16
8021,850,22,18
8022,851,6,19
8023,851,9,16
8024,851,17,5
8025,851,19,8
8026,851,20,7
8027,852,0,13
8028,852,2,18
8029,852,6,12
8030,852,13,5
8031,852,14,10
8032,852,17,12
8033,852,23,19
8034,852,26,14
8035,852,29,13
8036,853,5,16
8037,853,7,6
8038,853,9,18
8039,853,14,13
8040,853,15,6
8041,853,18,11
8042,853,23,5
8043,853,24,14
8044,853,27,17
8045,853,28,10
8046,854,2,6
8047,854,3,6
8048,854,5,5
8049,854,6,11
8050,854,9,17
8051,854,10,18
8052,854,14,13
8053,854,15,11
8054,854,18,11
8055,854,19,8
8056,854,20,19
8057,854,24,13
8058,854,26,9
8059,855,2,10
8060,855,3,16
8061,855,10,18
8062,855,11,7
8063,855,12,10
8064,856,1,13
8065,856,3,10
8066,856,4,10
8067,856,6,9
8068,856,7,5
8069,856,8,10
8070,856,11,12
8071,856,17,7
8072,856,18,19
8073,856,22,6
8074,856,23,19
8075,856,25,18
8076,856,26,6
8077,857,2,15
8078,857,3,14
8079,857,5,7
8080,857,6,5
8081,857,7,14
8082,857,9,14
8083,857,12,11
8084,857,15,6
8085,857,19,15
8086,857,22,15
8087,857,25,12
8088,857,27,13
8089,857,29,17
8090,858,0,7
8091,858,2,15
8092,858,5,14
8093,858,6,17
8094,858,7,11
8095,858,8,9
8096,858,10,6
8097,858,11,16
8098,858,13,13
8099,858,19,13
8100,858,22,9
8101,858,25,16
8102,858,28,6
8103,859,0,8
8104,859,3,13
8105,859,5,14
8106,859,6,9
8107,859,7,10
8108,859,9,19
8109,859,10,12
8110,859,16,12
8111,859,21,14
8112,859,23,9
8113,860,0,16
8114,860,3,6
8115,860,5,7
8116,860,6,13
8117,860,8,11
8118,860,9,19
8119,860,16,9
8120,860,25,8
8121,860,26,5
8122,860,28,7
8123,861,0,14
8124,861,8,8
8125,861,11,17
8126,861,12,15
8127,861,13,19
8128,861,14,5
8129,861,15,10
8130,861,16,8
8131,861,18,18
8132,861,20,13
8133,861,24,9
8134,861,29,15
8135,862,0,14
8136,862,9,8
8137,862,10,13
8138,862,13,14
8139,862,15,9
8140,862,18,6
8141,862,21,9
8142,862,22,7
8143,862,29,10
8144,863,2,13
8145,863,4,13
8146,863,9,11
8147,863,10,11
8148,863,11,7
8149,863,13,9
8150,863,16,5
8151,863,18,7
8152,863,21,16
8153,863,24,19
8154,863,25,17
8155,863,26,6
8156,864,2,14
8157,864,3,16
8158,864,11,17
8159,864,13,19
8160,864,16,17
8161,864,24,14
8162,864,28,13
8163,865,0,10
8164,865,2,8
8165,865,3,7
8166,865,6,9
8167,865,8,7
8168,865,9,12
8169,865,10,17
8170,865,12,7
8171,865,18,5
8172,865,20,9
8173,866,0,18
8174,866,5,8
8175,866,9,13
8176,866,11,6
8177,866,12,15
8178,866,15,18
8179,866,18,19
8180,866,24,16
8181,866,29,6
8182,867,0,10
8183,867,7,16
8184,867,8,12
8185,867,14,13
8186,867,15,8
8187,867,18,9
8188,868,5,6
8189,868,9,17
8190,868,10,13
8191,868,16,10
8192,868,25,6
8193,869,4,17
8194,869,8,12
8195,869,9,16
8196,869,12,17
8197,869,16,11
8198,869,17,19
8199,869,21,17
8200,869,24,14
8201,869,25,15
8202,869,28,6
8203,870,5,19
8204,870,18,12
8205,870,20,8
8206,870,21,18
8207,870,23,11
8208,871,4,11
8209,871,6,14
8210,871,11,15
8211,871,14,14
8212,871,20,13
8213,871,24,8
8214,871,28,6
8215,872,0,11
8216,872,1,8
8217,872,5,14
8218,872,6,18
8219,872,7,13
8220,872,10,12
8221,872,14,8
8222,872,15,8
8223,872,17,10
8224,872,20,17
8225,872,21,12
8226,872,23,6
8227,872,29,8
8228,873,0,11
8229,873,1,10
8230,873,2,10
8231,873,3,17
8232,873,9,13
8233,873,12,8
8234,873,15,16
8235,873,16,11
8236,873,17,16
8237,873,21,14
8238,873,22,6
8239,873,24,13
8240,873,25,15
8241,873,27,19
8242,874,0,14
8243,874,5,9
8244,874,9,13
8245,874,12,17
8246,874,16,15
8247,874,20,17
8248,874,21,12
8249,874,22,12
8250,874,23,17
8251,874,25,17
8252,874,26,8
8253,874,27,17
8254,874,28,11
8255,874,29,12
8256,875,4,19
8257,875,8,5
8258,875,12,15
8259,875,19,10
8260,875,21,14
8261,875,23,8
8262,875,25,6
8263,875,26,11
8264,875,27,12
8265,875,29,17
8266,876,15,11
8267,876,16,6
8268,876,19,15
8269,876,21,8
8270,876,23,13
8271,876,28,11
8272,877,2,12
8273,877,4,15
8274,877,6,11
8275,877,20,7
8276,877,24,5
8277,878,2,6
8278,878,3,18
8279,878,4,18
8280,878,5,10
8281,878,6,13
8282,878,7,17
8283,878,8,7
8284,878,10,11
8285,878,12,16
8286,878,13,6
8287,878,22,16
8288,878,24,14
8289,878,28,12
8290,878,29,7
8291,879,3,16
8292,879,8,6
8293,879,13,17
8294,879,14,7
8295,879,15,17
8296,879,16,5
8297,879,29,5
8298,880,3,10
8299,880,4,9
8300,880,6,12
8301,880,7,13
8302,880,9,16
8303,880,10,12
8304,880,11,10
8305,880,13,16
8306,880,22,15
8307,880,25,8
8308,880,26,14
8309,880,29,16
8310,881,0,10
8311,881,2,10
8312,881,3,7
8313,881,6,9
8314,881,8,17
8315,881,13,15
8316,881,14,12
8317,881,17,12
8318,881,19,11
8319,881,22,12
8320,881,26,17
8321,881,29,10
8322,882,0,12
8323,882,3,13
8324,882,5,16
8325,882,8,7
8326,882,13,7
8327,882,15,5
8328,882,19,13
8329,882,24,16
8330,882,25,18
8331,882,29,15
8332,883,0,10
8333,883,2,8
8334,883,8,10
8335,883,14,5
8336,883,18,7
8337,883,24,12
8338,883,27,14
8339,884,1,5
8340,884,6,12
8341,884,19,12
8342,884,26,5
8343,884,29,5
8344,885,0,8
8345,885,4,12
8346,885,9,16
8347,885,14,5
8348,885,16,6
8349,885,17,16
8350,885,22,16
8351,885,29,11
8352,886,4,10
8353,886,5,6
8354,886,8,5
8355,886,14,18
8356,886,20,15
8357,886,21,16
8358,886,22,18
8359,886,23,9
8360,886,24,13
8361,886,29,13
8362,887,2,16
8363,887,9,12
8364,887,12,10
8365,887,19,13
8366,887,24,10
8367,887,25,16
8368,887,26,13
8369,888,3,17
8370,888,6,10
8371,888,11,6
8372,888,12,15
8373,888,14,18
8374,888,22,19
8375,888,24,6
8376,889,4,14
8377,889,7,12
8378,889,9,9
8379,889,19,15
8380,889,23,12
8381,889,27,6
8382,889,29,9
8383,890,6,9
8384,890,16,7
8385,890,18,11
8386,890,21,16
8387,890,23,12
8388,890,26,6
8389,891,0,16
8390,891,2,11
8391,891,7,8
8392,891,17,11
8393,891,19,13
8394,891,24,5
8395,891,27,13
8396,892,4,16
8397,892,9,7
8398,892,12,10
8399,892,15,11
8400,892,22,14
8401,892,25,13
8402,893,0,5
8403,893,2,18
8404,893,4,17
8405,893,7,8
8406,893,9,18
8407,893,10,15
8408,893,12,15
8409,893,14,16
8410,893,15,16
8411,893,17,10
8412,893,21,16
8413,893,22,8
8414,894,3,17
8415,894,4,18
8416,894,12,15
8417,894,17,8
8418,894,24,7
8419,894,28,8
8420,895,2,9
8421,895,3,8
8422,895,4,15
8423,895,6,17
8424,895,10,19
8425,895,11,8
8426,895,12,11
8427,895,17,14
8428,895,21,16
8429,895,23,12
8430,895,24,17
8431,895,26,17
8432,895,28,7
8433,895,29,5
8434,896,2,5
8435,896,5,12
8436,896,7,5
8437,896,12,19
8438,896,15,7
8439,896,19,18
8440,896,25,16
8441,896,28,19
8442,897,0,17
8443,897,4,9
8444,897,7,8
8445,897,15,15
8446,897,16,5
8447,897,18,6
8448,897,21,16
8449,897,24,8
8450,897,26,6
8451,897,27,19
8452,897,29,17
8453,898,1,15
8454,898,11,9
8455,898,17,7
8456,898,18,7
8457,898,19,6
8458,898,22,10
8459,898,24,11
8460,898,25,14
8461,898,29,12
8462,899,0,15
8463,899,2,9
8464,899,3,8
8465,899,8,17
8466,899,13,6
8467,899,16,7
8468,899,27,19
8469,900,2,5
8470,900,3,17
8471,900,4,15
8472,900,5,15
8473,900,8,12
8474,900,9,13
8475,900,10,12
8476,900,13,9
8477,900,15,13
8478,900,16,17
8479,900,26,6
8480,901,0,10
8481,901,2,6
8482,901,5,7
8483,901,12,9
8484,901,14,7
8485,901,18,10
8486,901,27,8
8487,902,6,12
8488,902,15,6
8489,902,16,5
8490,902,24,7
8491,902,28,7
8492,903,0,16
8493,903,4,16
8494,903,8,6
8495,903,10,19
8496,903,13,19
8497,903,14,9
8498,903,16,15
8499,903,17,8
8500,903,24,9
8501,903,25,7
8502,903,28,8
8503,903,29,17
8504,904,1,14
8505,904,4,9
8506,904,7,19
8507,904,16,9
8508,904,20,5
8509,904,21,19
8510,905,1,7
8511,905,4,5
8512,905,6,17
8513,905,7,16
8514,905,10,9
8515,905,12,18
8516,905,19,11
8517,905,20,7
8518,905,21,8
8519,905,25,7
8520,905,26,11
8521,905,27,9
8522,905,28,13
8523,905,29,12
8524,906,7,14
8525,906,11,9
8526,906,12,16
8527,906,13,19
8528,906,20,5
8529,906,27,12
8530,907,0,5
8531,907,2,5
8532,907,3,18
8533,907,6,9
8534,907,12,13
8535,907,15,11
8536,907,21,11
8537,907,24,7
8538,907,25,14
8539,907,27,13
8540,908,2,6
8541,908,4,6
8542,908,5,15
8543,908,6,6
8544,908,9,19
8545,908,12,7
8546,908,13,8
8547,908,15,16
8548,908,18,6
8549,908,24,9
8550,908,26,11
8551,908,28,13
8552,909,1,9
8553,909,3,13
8554,909,4,9
8555,909,5,10
8556,909,7,8
8557,909,9,12
8558,909,11,13
8559,909,12,5
8560,909,19,17
8561,909,21,10
8562,909,25,8
8563,909,27,17
8564,909,28,11
8565,910,2,17
8566,910,5,19
8567,910,14,14
8568,910,19,15
8569,910,20,8
8570,910,21,7
8571,910,23,5
8572,910,24,18
8573,911,0,11
8574,911,1,18
8575,911,3,19
8576,911,4,16
8577,911,7,19
8578,911,8,8
8579,911,11,18
8580,911,18,8
8581,911,19,12
8582,911,22,15
8583,911,23,14
8584,911,24,8
8585,911,25,17
8586,911,26,7
8587,912,0,11
8588,912,3,10
8589,912,4,17
8590,912,9,19
8591,912,10,17
8592,912,16,6
8593,912,22,9
8594,912,26,6
8595,913,6,6
8596,913,7,18
8597,913,8,12
8598,913,12,15
8599,913,22,8
8600,913,23,16
8601,913,25,7
8602,913,26,19
8603,913,27,13
8604,914,4,5
8605,914,6,9
8606,914,13,7
8607,914,15,13
8608,914,18,13
8609,914,29,10
8610,915,6,5
8611,915,11,6
8612,915,15,17
8613,915,23,12
8614,915,24,11
8615,915,27,13
8616,916,1,17
8617,916,4,6
8618,916,5,13
8619,916,6,10
8620,916,8,6
8621,916,13,19
8622,916,16,7
8623,916,20,8
8624,916,21,6
8625,916,23,14
8626,916,26,19
8627,917,2,15
8628,917,5,14
8629,917,6,13
8630,917,7,18
8631,917,8,11
8632,917,9,19
8633,917,11,11
8634,917,16,17
8635,917,20,8
8636,917,21,16
8637,917,25,17
8638,917,26,16
8639,917,29,16
8640,918,8,16
8641,918,10,10
8642,918,14,5
8643,918,17,10
8644,918,29,13
8645,919,0,8
8646,919,9,9
8647,919,10,7
8648,919,13,7
8649,919,18,11
8650,919,19,13
8651,919,20,11
8652,919,23,11
8653,919,25,7
8654,920,5,14
8655,920,8,6
8656,920,13,16
8657,920,14,7
8658,920,17,10
8659,920,24,17
8660,920,27,16
8661,920,28,13
8662,921,4,12
8663,921,5,5
8664,921,13,11
8665,921,15,12
8666,921,18,6
8667,921,20,8
8668,921,29,8
8669,922,2,18
8670,922,9,12
8671,922,10,15
8672,922,12,9
8673,922,17,17
8674,922,18,15
8675,922,20,8
8676,922,23,19
8677,922,24,13
8678,922,26,6
8679,923,0,5
8680,923,4,17
8681,923,7,11
8682,923,10,9
8683,923,11,6
8684,923,14,16
8685,923,18,12
8686,923,21,17
8687,923,22,16
8688,923,24,7
8689,923,28,10
8690,923,29,13
8691,924,4,19
8692,924,9,13
8693,924,12,18
8694,924,14,5
8695,924,18,7
8696,924,22,14
8697,924,23,10
8698,925,1,16
8699,925,6,17
8700,925,7,19
8701,925,11,10
8702,925,18,10
8703,925,19,16
8704,925,20,6
8705,925,22,16
8706,925,24,18
8707,925,25,11
8708,925,28,8
8709,925,29,16
8710,926,0,8
8711,926,3,17
8712,926,4,16
8713,926,6,16
8714,926,8,17
8715,926,9,11
8716,926,12,12
8717,926,15,6
8718,926,16,7
8719,926,18,18
8720,926,20,19
8721,926,22,12
8722,926,25,16
8723,926,29,7
8724,927,0,8
8725,927,1,16
8726,927,2,7
8727,927,3,12
8728,927,4,18
8729,927,6,18
8730,927,7,10
8731,927,8,18
8732,927,9,19
8733,927,12,14
8734,927,13,12
8735,927,20,16
8736,927,21,19
8737,927,22,17
8738,928,2,8
8739,928,3,17
8740,928,5,18
8741,928,8,8
8742,928,11,8
8743,928,13,14
8744,928,14,15
8745,928,18,10
8746,928,20,11
8747,928,23,16
8748,929,1,13
8749,929,5,12
8750,929,7,12
8751,929,8,16
8752,929,9,5
8753,929,15,13
8754,929,20,9
8755,929,21,12
8756,929,24,11
8757,929,25,15
8758,929,26,17
8759,929,28,5
8760,930,1,6
8761,930,2,13
8762,930,3,12
8763,930,5,15
8764,930,8,9
8765,930,9,17
8766,930,16,7
8767,930,17,13
8768,930,22,8
8769,930,23,10
8770,930,25,18
8771,930,26,13
8772,930,27,18
8773,931,0,6
8774,931,2,8
8775,931,6,11
8776,931,7,8
8777,931,12,11
8778,931,13,6
8779,931,15,19
8780,931,19,19
8781,931,20,5
8782,931,22,15
8783,931,24,8
8784,931,27,11
8785,932,3,15
8786,932,4,9
8787,932,8,7
8788,932,12,5
8789,932,16,8
8790,932,17,16
8791,932,19,7
8792,932,21,10
8793,932,22,19
8794,932,24,18
8795,932,25,9
8796,932,27,17
8797,933,9,12
8798,933,11,17
8799,933,13,15
8800,933,21,18
8801,933,24,8
8802,933,25,14
8803,934,6,13
8804,934,9,17
8805,934,11,7
8806,934,12,16
8807,934,15,19
8808,934,22,14
8809,934,23,12
8810,934,27,9
8811,935,5,13
8812,935,8,13
8813,935,9,18
8814,935,10,11
8815,935,15,8
8816,935,20,9
8817,935,22,15
8818,935,23,10
8819,935,27,9
8820,936,1,7
8821,936,12,9
8822,936,18,14
8823,936,19,19
8824,936,22,18
8825,936,23,19
8826,936,27,6
8827,937,0,11
8828,937,5,17
8829,937,11,19
8830,937,13,18
8831,937,20,18
8832,938,0,18
8833,938,1,14
8834,938,4,12
8835,938,7,13
8836,938,17,13
8837,938,18,13
8838,938,23,5
8839,938,24,14
8840,938,25,8
8841,938,26,17
8842,939,0,18
8843,939,1,12
8844,939,3,18
8845,939,5,17
8846,939,6,17
8847,939,9,11
8848,939,16,14
8849,939,18,14
8850,939,19,10
8851,939,24,16
8852,940,2,18
8853,940,8,6
8854,940,10,18
8855,940,24,13
8856,940,26,9
8857,941,1,18
8858,941,5,8
8859,941,11,10
8860,941,14,5
8861,941,15,13
8862,941,16,7
8863,942,1,19
8864,942,3,10
8865,942,4,10
8866,942,6,9
8867,942,7,11
8868,942,10,19
8869,942,12,13
8870,942,16,5
8871,942,19,8
8872,942,24,14
8873,942,25,18
8874,942,29,18
8875,943,0,11
8876,943,7,11
8877,943,9,19
8878,943,12,13
8879,943,14,12
8880,943,17,10
8881,943,18,13
8882,943,23,15
8883,943,27,13
8884,943,29,12
8885,944,4,5
8886,944,5,14
8887,944,7,11
8888,944,9,17
8889,944,11,12
8890,944,14,7
8891,944,18,10
8892,944,19,7
8893,944,20,18
8894,944,22,9
8895,944,23,5
8896,944,25,11
8897,944,28,12
8898,944,29,18
8899,945,0,8
8900,945,2,19
8901,945,5,17
8902,945,6,7
8903,945,8,17
8904,945,9,7
8905,945,12,16
8906,945,13,5
8907,945,18,17
8908,945,24,5
8909,945,28,12
8910,946,6,7
8911,946,9,18
8912,946,14,8
8913,946,15,7
8914,946,20,6
8915,946,25,13
8916,946,26,16
8917,947,1,18
8918,947,6,10
8919,947,7,16
8920,947,9,10
8921,947,10,9
8922,947,12,13
8923,947,15,14
8924,947,17,9
8925,947,20,19
8926,947,22,17
8927,947,27,6
8928,947,28,16
8929,947,29,11
8930,948,0,9
8931,948,3,6
8932,948,5,9
8933,948,9,10
8934,948,11,8
8935,948,12,18
8936,948,14,19
8937,948,15,18
8938,948,16,8
8939,948,17,12
8940,948,23,6
8941,948,25,12
8942,948,28,14
8943,949,3,5
8944,949,7,7
8945,949,14,8
8946,949,24,16
8947,949,25,17
8948,950,1,16
8949,950,6,12
8950,950,9,7
8951,950,10,11
8952,950,11,11
8953,950,12,16
8954,950,13,17
8955,950,15,6
8956,950,17,13
8957,950,21,15
8958,950,27,9
8959,950,29,15
8960,951,2,19
8961,951,3,11
8962,951,9,17
8963,951,13,19
8964,951,15,17
8965,951,16,8
8966,951,17,8
8967,951,19,8
8968,951,28,16
8969,952,0,13
8970,952,2,17
8971,952,8,5
8972,952,11,10
8973,952,14,15
8974,952,15,14
8975,952,18,9
8976,952,21,19
8977,952,24,6
8978,953,0,7
8979,953,1,18
8980,953,4,15
8981,953,6,16
8982,953,9,17
8983,953,11,11
8984,953,16,5
8985,953,19,17
8986,953,20,11
8987,953,21,5
8988,953,22,17
8989,953,27,9
8990,953,29,5
8991,954,1,18
8992,954,3,9
8993,954,10,16
8994,954,11,6
8995,954,14,19
8996,954,16,6
8997,954,20,8
8998,954,21,16
8999,954,23,6
9000,954,27,6
9001,955,0,7
9002,955,3,19
9003,955,5,16
9004,955,6,14
9005,955,9,11
9006,955,10,18
9007,955,14,15
9008,955,18,12
9009,955,19,8
9010,955,20,6
9011,955,21,17
9012,955,26,17
9013,955,29,7
9014,956,8,9
9015,956,11,11
9016,956,12,10
9017,956,13,10
9018,956,16,8
9019,956,22,14
9020,956,23,9
9021,956,24,17
9022,956,25,5
9023,956,27,19
9024,956,29,13
9025,957,1,19
9026,957,8,18
9027,957,9,8
9028,957,10,6
9029,957,11,5
9030,957,14,12
9031,957,15,6
9032,957,19,13
9033,957,20,9
9034,957,21,13
9035,957,24,12
9036,957,27,7
9037,957,28,10
9038,957,29,16
9039,958,0,9
9040,958,2,11
9041,958,3,14
9042,958,6,7
9043,958,11,11
9044,958,13,17
9045,958,15,8
9046,958,18,19
9047,958,19,12
9048,958,20,18
9049,958,21,12
9050,958,22,18
9051,958,23,13
9052,958,25,18
9053,959,1,18
9054,959,11,11
9055,959,12,9
9056,959,14,10
9057,959,15,14
9058,959,16,14
9059,959,18,11
9060,959,20,12
9061,959,23,13
9062,959,25,14
9063,959,27,14
9064,959,28,7
9065,960,2,16
9066,960,5,5
9067,960,6,16
9068,960,7,11
9069,960,8,14
9070,960,12,17
9071,960,17,6
9072,960,22,8
9073,960,26,18
9074,960,27,13
9075,961,0,10
9076,961,1,14
9077,961,2,19
9078,961,6,11
9079,961,8,12
9080,961,11,11
9081,961,14,15
9082,961,15,9
9083,961,16,5
9084,961,17,5
9085,961,18,17
9086,961,23,14
9087,961,24,18
9088,961,25,6
9089,962,2,16
9090,962,4,12
9091,962,7,13
9092,962,12,15
9093,962,17,15
9094,962,24,19
9095,962,28,9
9096,963,11,5
9097,963,12,10
9098,963,17,8
9099,963,23,7
9100,963,24,17
9101,964,1,7
9102,964,3,16
9103,964,6,15
9104,964,9,13
9105,964,13,12
9106,964,15,12
9107,964,17,5
9108,964,18,11
9109,964,20,18
9110,964,24,18
9111,964,26,9
9112,964,28,17
9113,964,29,11
9114,965,0,7
9115,965,2,13
9116,965,3,8
9117,965,8,11
9118,965,9,15
9119,965,16,13
9120,965,17,7
9121,965,19,15
9122,965,20,9
9123,965,23,11
9124,965,25,18
9125,965,26,7
9126,966,1,17
9127,966,10,9
9128,966,21,9
9129,966,23,18
9130,966,26,17
9131,966,28,11
9132,967,2,18
9133,967,4,16
9134,967,9,6
9135,967,18,10
9136,967,19,18
9137,967,21,5
9138,967,23,9
9139,968,1,15
9140,968,2,5
9141,968,4,6
9142,968,8,5
9143,968,11,16
9144,968,15,12
9145,968,16,7
9146,968,17,16
9147,968,21,5
9148,968,22,16
9149,968,25,15
9150,968,27,11
9151,969,2,11
9152,969,5,19
9153,969,9,10
9154,969,13,7
9155,969,14,15
9156,969,15,15
9157,969,16,5
9158,969,17,17
9159,969,18,15
9160,969,21,6
9161,969,24,7
9162,969,25,18
9163,969,26,5
9164,969,27,12
9165,970,0,17
9166,970,1,11
9167,970,4,14
9168,970,5,7
9169,970,6,13
9170,970,7,11
9171,970,8,15
9172,970,10,14
9173,970,14,19
9174,970,18,11
9175,971,0,7
9176,971,12,11
9177,971,18,19
9178,971,19,18
9179,971,29,9
9180,972,5,16
9181,972,6,7
9182,972,9,6
9183,972,11,6
9184,972,12,11
9185,972,13,7
9186,972,14,10
9187,972,16,17
9188,972,18,12
9189,972,19,7
9190,972,25,18
9191,972,27,8
9192,972,28,13
9193,972,29,7
9194,973,0,14
9195,973,2,10
9196,973,7,13
9197,973,17,15
9198,973,18,17
9199,973,20,18
9200,973,26,18
9201,974,5,18
9202,974,6,12
9203,974,7,16
9204,974,9,6
9205,974,10,12
9206,974,11,14
9207,974,13,6
9208,974,15,6
9209,974,19,7
9210,974,21,13
9211,974,23,7
9212,974,25,12
9213,975,0,16
9214,975,18,19
9215,975,22,14
9216,975,25,5
9217,975,27,9
9218,976,4,13
9219,976,11,5
9220,976,12,10
9221,976,15,12
9222,976,25,15
9223,976,26,9
9224,977,4,14
9225,977,6,11
9226,977,8,13
9227,977,13,18
9228,977,14,8
9229,977,16,11
9230,977,17,11
9231,977,19,10
9232,977,23,5
9233,977,24,15
9234,978,0,19
9235,978,1,19
9236,978,4,11
9237,978,5,12
9238,978,8,8
9239,978,14,14
9240,978,15,9
9241,978,18,12
9242,978,19,11
9243,978,22,8
9244,978,23,11
9245,978,25,11
9246,978,28,13
9247,979,0,13
9248,979,1,11
9249,979,9,13
9250,979,10,11
9251,979,11,12
9252,979,12,16
9253,979,13,7
9254,979,20,6
9255,979,21,10
9256,979,25,14
9257,979,26,17
9258,979,27,8
9259,979,29,19
9260,980,9,5
9261,980,12,6
9262,980,13,5
9263,980,20,19
9264,980,25,13
9265,980,29,6
9266,981,3,5
9267,981,4,9
9268,981,6,19
9269,981,8,10
9270,981,9,16
9271,981,11,13
9272,981,14,16
9273,981,18,19
9274,981,19,16
9275,981,20,5
9276,981,23,16
9277,981,24,6
9278,981,27,13
9279,981,28,7
9280,982,0,16
9281,982,6,19
9282,982,7,16
9283,982,10,18
9284,982,13,16
9285,982,19,6
9286,982,21,15
9287,982,22,14
9288,982,23,14
9289,982,26,14
9290,982,28,6
9291,983,3,7
9292,983,4,16
9293,983,5,5
9294,983,8,19
9295,983,9,17
9296,983,10,14
9297,983,12,19
9298,983,14,18
9299,983,15,19
9300,983,16,15
9301,983,21,18
9302,983,27,14
9303,984,2,17
9304,984,4,7
9305,984,6,19
9306,984,8,8
9307,984,9,6
9308,984,15,11
9309,984,17,13
9310,984,21,7
9311,984,22,17
9312,984,23,15
9313,984,27,19
9314,984,28,19
9315,985,1,8
9316,985,4,6
9317,985,10,7
9318,985,19,14
9319,985,27,8
9320,986,2,10
9321,986,4,10
9322,986,5,13
9323,986,6,9
9324,986,8,16
9325,986,9,9
9326,986,15,9
9327,986,16,14
9328,986,17,13
9329,986,18,15
9330,986,20,8
9331,986,27,16
9332,987,1,14
9333,987,2,13
9334,987,5,12
9335,987,11,8
9336,987,13,14
9337,987,14,13
9338,987,23,13
9339,987,27,15
9340,987,29,11
9341,988,4,13
9342,988,7,19
9343,988,9,18
9344,988,12,19
9345,988,14,5
9346,988,21,19
9347,988,23,17
9348,989,2,19
9349,989,7,14
9350,989,10,16
9351,989,13,15
9352,989,22,8
9353,989,25,12
9354,990,3,15
9355,990,6,11
9356,990,7,14
9357,990,8,13
9358,990,10,16
9359,990,11,7
9360,990,15,5
9361,990,18,6
9362,990,20,15
9363,990,23,6
9364,990,25,5
9365,990,27,19
9366,990,29,10
9367,991,2,13
9368,991,7,7
9369,991,8,5
9370,991,10,11
9371,991,11,16
9372,991,13,7
9373,991,15,9
9374,991,18,9
9375,991,20,9
9376,991,21,13
9377,991,25,19
9378,991,26,9
9379,991,27,11
9380,991,28,14
9381,992,0,8
9382,992,1,6
9383,992,2,5
9384,992,5,15
9385,992,7,17
9386,992,9,19
9387,992,10,9
9388,992,11,12
9389,992,12,6
9390,992,23,15
9391,992,24,18
9392,992,27,9
9393,993,2,16
9394,993,5,16
9395,993,6,7
9396,993,9,18
9397,993,12,19
9398,993,13,16
9399,993,14,11
9400,993,19,7
9401,993,21,15
9402,993,22,9
9403,994,6,15
9404,994,8,12
9405,994,9,9
9406,994,10,19
9407,994,16,11
9408,994,20,15
9409,994,27,6
9410,994,28,12
9411,995,4,8
9412,995,5,17
9413,995,7,19
